"","hh_village_code","hh_reserve_section","survey","Question","Value","topic"
"3386",27,"PARCELLE II/LITTORALE","Menage","bool_food_supply",15,"Food Security"
"3387",27,"PARCELLE II/LITTORALE","Menage","bool_food_runout",4,"Food Security"
"3388",27,"PARCELLE II/LITTORALE","Menage","bool_food_hungry",3,"Food Security"
"3389",27,"PARCELLE II/LITTORALE","Menage","bool_food_skipmeals",0,"Food Security"
"3390",27,"PARCELLE II/LITTORALE","Menage","bool_food_norice",7,"Food Security"
"3391",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_food_january",0,"Food Security"
"3392",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_food_february",0,"Food Security"
"3393",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_food_march",0,"Food Security"
"3394",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_food_april",0,"Food Security"
"3395",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_food_may",0,"Food Security"
"3396",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_food_june",0,"Food Security"
"3397",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_food_july",0,"Food Security"
"3398",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_food_august",0,"Food Security"
"3399",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_food_september",0,"Food Security"
"3400",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_food_october",0,"Food Security"
"3401",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_food_november",0,"Food Security"
"3402",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_food_december",0,"Food Security"
"3403",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_food_dontknow",0,"Food Security"
"3404",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_food_notconcerned",0,"Food Security"
"3405",27,"PARCELLE II/LITTORALE","Menage","bool_food_eatpotatos",1,"Food Security"
"3406",27,"PARCELLE II/LITTORALE","Menage","bool_food_eatvia",12,"Food Security"
"3407",27,"PARCELLE II/LITTORALE","Menage","bool_food_eatother",13,"Food Security"
"3408",27,"PARCELLE II/LITTORALE","Menage","bool_food_soldassets",8,"Food Security"
"3409",27,"PARCELLE II/LITTORALE","Menage","bool_food_sold_specify",0,"Food Security"
"3410",27,"PARCELLE II/LITTORALE","Menage","bool_food_care_or_eat",5,"Food Security"
"3411",27,"PARCELLE II/LITTORALE","Menage","alt_bool_food_care_or_eat_choice",1,"Food Security"
"3412",27,"PARCELLE II/LITTORALE","Menage","bool_forest_entered",6,"Forest Use"
"3413",27,"PARCELLE II/LITTORALE","Menage","bool_forest_coastalplottwo",4,"Forest Use"
"3414",27,"PARCELLE II/LITTORALE","Menage","bool_forest_plotone",5,"Forest Use"
"3415",27,"PARCELLE II/LITTORALE","Menage","bool_forest_classified",0,"Forest Use"
"3416",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_forest_reason_rice",0,"Forest Use"
"3417",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_forest_reason_mahampy",0,"Forest Use"
"3418",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_forest_reason_travel",0,"Forest Use"
"3419",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_forest_reason_hunting",0,"Forest Use"
"3420",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_forest_reason_cuttree",0,"Forest Use"
"3421",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_forest_reason_collecttree",0,"Forest Use"
"3422",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_forest_reason_fruitgathering",0,"Forest Use"
"3423",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_forest_reason_catchbird",0,"Forest Use"
"3424",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_forest_reason_harvestdonkey",0,"Forest Use"
"3425",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_forest_reason_digtavolo",0,"Forest Use"
"3426",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_forest_reason_other",0,"Forest Use"
"3427",27,"PARCELLE II/LITTORALE","Menage","bool_forest_reason_other_rice",0,"Forest Use"
"3428",27,"PARCELLE II/LITTORALE","Menage","bool_forest_reason_other_mahampy",0,"Forest Use"
"3429",27,"PARCELLE II/LITTORALE","Menage","bool_forest_reason_other_travel",0,"Forest Use"
"3430",27,"PARCELLE II/LITTORALE","Menage","bool_forest_reason_other_hunting",0,"Forest Use"
"3431",27,"PARCELLE II/LITTORALE","Menage","bool_forest_reason_other_cuttree",0,"Forest Use"
"3432",27,"PARCELLE II/LITTORALE","Menage","bool_forest_reason_other_collecttree",0,"Forest Use"
"3433",27,"PARCELLE II/LITTORALE","Menage","bool_forest_reason_other_fruitgathering",0,"Forest Use"
"3434",27,"PARCELLE II/LITTORALE","Menage","bool_forest_reason_other_catchbird",0,"Forest Use"
"3435",27,"PARCELLE II/LITTORALE","Menage","bool_forest_reason_other_harvestdonkey",0,"Forest Use"
"3436",27,"PARCELLE II/LITTORALE","Menage","bool_forest_reason_other_digtavolo",0,"Forest Use"
"3437",27,"PARCELLE II/LITTORALE","Menage","bool_forest_reason_other_other",0,"Forest Use"
"3438",27,"PARCELLE II/LITTORALE","Menage","bool_forest_notentered_noneed",11,"Forest Use"
"3439",27,"PARCELLE II/LITTORALE","Menage","bool_forest_notentered_notauthorized",13,"Forest Use"
"3440",27,"PARCELLE II/LITTORALE","Menage","bool_forest_notentered_fear",10,"Forest Use"
"3441",27,"PARCELLE II/LITTORALE","Menage","bool_forest_notentered_opportunity",8,"Forest Use"
"3442",27,"PARCELLE II/LITTORALE","Menage","bool_forest_notentered_far",5,"Forest Use"
"3443",27,"PARCELLE II/LITTORALE","Menage","bool_forest_notentered_other",2,"Forest Use"
"3444",27,"PARCELLE II/LITTORALE","Menage","bool_forest_pay_healthcare",2,"Health Care and Treatment"
"3445",27,"PARCELLE II/LITTORALE","Menage","bool_forest_rules",16,"Forest Use"
"3446",27,"PARCELLE II/LITTORALE","Menage","bool_forest_advantages",20,"Forest Use"
"3447",27,"PARCELLE II/LITTORALE","Menage","bool_forest_advantages_water",12,"Forest Use"
"3448",27,"PARCELLE II/LITTORALE","Menage","bool_forest_advantages_protein",0,"Forest Use"
"3449",27,"PARCELLE II/LITTORALE","Menage","bool_forest_advantages_construction",2,"Forest Use"
"3450",27,"PARCELLE II/LITTORALE","Menage","bool_forest_advantages_firewood",3,"Forest Use"
"3451",27,"PARCELLE II/LITTORALE","Menage","bool_forest_advantages_fruit",0,"Forest Use"
"3452",27,"PARCELLE II/LITTORALE","Menage","bool_forest_advantages_seeds",2,"Forest Use"
"3453",27,"PARCELLE II/LITTORALE","Menage","bool_forest_advantages_medicine",0,"Forest Use"
"3454",27,"PARCELLE II/LITTORALE","Menage","bool_forest_advantages_cleanair",9,"Forest Use"
"3455",27,"PARCELLE II/LITTORALE","Menage","bool_forest_advantages_rain",17,"Forest Use"
"3456",27,"PARCELLE II/LITTORALE","Menage","bool_forest_advantages_shade",1,"Forest Use"
"3457",27,"PARCELLE II/LITTORALE","Menage","bool_forest_advantages_tourism",0,"Forest Use"
"3458",27,"PARCELLE II/LITTORALE","Menage","bool_forest_advantages_cultural",0,"Forest Use"
"3459",27,"PARCELLE II/LITTORALE","Menage","bool_forest_advantages_other",0,"Forest Use"
"3460",27,"PARCELLE II/LITTORALE","Menage","bool_forest_downsides",1,"Forest Use"
"3461",27,"PARCELLE II/LITTORALE","Menage","bool_forest_downsides_disease",0,"Forest Use"
"3462",27,"PARCELLE II/LITTORALE","Menage","bool_forest_downsides_animals",0,"Forest Use"
"3463",27,"PARCELLE II/LITTORALE","Menage","bool_forest_downsides_spirits",0,"Forest Use"
"3464",27,"PARCELLE II/LITTORALE","Menage","bool_forest_downsides_insects",0,"Forest Use"
"3465",27,"PARCELLE II/LITTORALE","Menage","bool_forest_downsides_restriction",0,"Forest Use"
"3466",27,"PARCELLE II/LITTORALE","Menage","bool_forest_downsides_fire",0,"Forest Use"
"3467",27,"PARCELLE II/LITTORALE","Menage","bool_forest_downsides_other",1,"Forest Use"
"3468",27,"PARCELLE II/LITTORALE","Menage","bool_forest_threatened",1,"Forest Use"
"3469",27,"PARCELLE II/LITTORALE","Menage","bool_forest_threats_cuttingtrees",0,"Forest Use"
"3470",27,"PARCELLE II/LITTORALE","Menage","bool_forest_threats_fires",0,"Forest Use"
"3471",27,"PARCELLE II/LITTORALE","Menage","bool_forest_threats_agricultureburnt",0,"Forest Use"
"3472",27,"PARCELLE II/LITTORALE","Menage","bool_forest_threats_wetrice",0,"Forest Use"
"3473",27,"PARCELLE II/LITTORALE","Menage","bool_forest_threats_charcoal",0,"Forest Use"
"3474",27,"PARCELLE II/LITTORALE","Menage","bool_forest_threats_hunt",0,"Forest Use"
"3475",27,"PARCELLE II/LITTORALE","Menage","bool_forest_threats_other",0,"Forest Use"
"3476",27,"PARCELLE II/LITTORALE","Menage","bool_forest_protect",20,"Forest Use"
"3477",27,"PARCELLE II/LITTORALE","Menage","bool_forest_protect_water",18,"Forest Use"
"3478",27,"PARCELLE II/LITTORALE","Menage","bool_forest_protect_mosquitos",12,"Possession and Use of Mosquito Nets"
"3479",27,"PARCELLE II/LITTORALE","Menage","bool_forest_protect_tourism",13,"Forest Use"
"3480",27,"PARCELLE II/LITTORALE","Menage","bool_forest_protect_rain",19,"Forest Use"
"3481",27,"PARCELLE II/LITTORALE","Menage","bool_forest_protect_shade",18,"Forest Use"
"3482",27,"PARCELLE II/LITTORALE","Menage","bool_forest_protect_agriculture",14,"Forest Use"
"3483",27,"PARCELLE II/LITTORALE","Menage","bool_forest_acceptable_cuttrees",2,"Forest Use"
"3484",27,"PARCELLE II/LITTORALE","Menage","bool_forest_acceptable_no_endanger",16,"Forest Use"
"3485",27,"PARCELLE II/LITTORALE","Menage","bool_forest_acceptable_no_various",17,"Forest Use"
"3486",27,"PARCELLE II/LITTORALE","Menage","bool_forest_acceptable_no_sell",17,"Forest Use"
"3487",27,"PARCELLE II/LITTORALE","Menage","bool_forest_acceptable_no_illegal",16,"Forest Use"
"3488",27,"PARCELLE II/LITTORALE","Menage","bool_forest_acceptable_no_customary",15,"Forest Use"
"3489",27,"PARCELLE II/LITTORALE","Menage","bool_forest_acceptable_no_other",0,"Forest Use"
"3490",27,"PARCELLE II/LITTORALE","Menage","bool_forest_acceptable_yes_endanger",2,"Forest Use"
"3491",27,"PARCELLE II/LITTORALE","Menage","bool_forest_acceptable_yes_various",2,"Forest Use"
"3492",27,"PARCELLE II/LITTORALE","Menage","bool_forest_acceptable_yes_needs",1,"Forest Use"
"3493",27,"PARCELLE II/LITTORALE","Menage","bool_forest_acceptable_yes_house",2,"Housing Characteristics"
"3494",27,"PARCELLE II/LITTORALE","Menage","bool_forest_acceptable_yes_customary",0,"Forest Use"
"3495",27,"PARCELLE II/LITTORALE","Menage","bool_forest_acceptable_yes_other",0,"Forest Use"
"3496",27,"PARCELLE II/LITTORALE","Menage","bool_forest_eat_lemur",1,"Forest Use"
"3497",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_forest_stop_ifcosts",0,"Forest Use"
"3498",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_forest_stop_ifcosts_no",0,"Forest Use"
"3499",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_forest_stop_ifcosts_notcuttingtrees",0,"Forest Use"
"3500",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_forest_stop_ifcosts_nothunting",0,"Forest Use"
"3501",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_forest_stop_ifcosts_stillneed",0,"Forest Use"
"3502",27,"PARCELLE II/LITTORALE","Menage","alpha_bool_forest_stop_ifcosts_other",0,"Forest Use"
"3503",27,"PARCELLE II/LITTORALE","Menage","bool_forest_good",0,"Forest Use"
"3504",27,"PARCELLE II/LITTORALE","Menage","bool_forest_future",20,"Forest Use"
"3505",29,"PARCELLE II/LITTORALE","Menage","numeric_house_hectare_owned",3.10810810810811,"Housing Characteristics"
"3506",29,"PARCELLE II/LITTORALE","Menage","numeric_house_pct_agr",55.8108108108108,"Housing Characteristics"
"3507",29,"PARCELLE II/LITTORALE","Menage","numeric_house_months_production_irrigated",6.26470588235294,"Housing Characteristics"
"3508",29,"PARCELLE II/LITTORALE","Menage","numeric_house_months_production_rainfed",3.66666666666667,"Housing Characteristics"
"3509",29,"PARCELLE II/LITTORALE","Menage","numeric_house_cows",0,"Housing Characteristics"
"3510",29,"PARCELLE II/LITTORALE","Menage","numeric_house_zebus",2.86486486486486,"Housing Characteristics"
"3511",29,"PARCELLE II/LITTORALE","Menage","numeric_house_goats",0,"Housing Characteristics"
"3512",29,"PARCELLE II/LITTORALE","Menage","numeric_house_sheep",0,"Housing Characteristics"
"3513",29,"PARCELLE II/LITTORALE","Menage","numeric_house_chickens",10.6216216216216,"Housing Characteristics"
"3514",29,"PARCELLE II/LITTORALE","Menage","numeric_house_pigs",1.81081081081081,"Housing Characteristics"
"3515",29,"PARCELLE II/LITTORALE","Menage","numeric_house_poultry",0.0540540540540541,"Housing Characteristics"
"3516",29,"PARCELLE II/LITTORALE","Menage","numeric_house_other",0,"Housing Characteristics"
"3517",29,"PARCELLE II/LITTORALE","Menage","numeric_house_rooms",1.54054054054054,"Housing Characteristics"
"3518",29,"PARCELLE II/LITTORALE","Menage","numeric_house_total_income",1295864.86486486,"Housing Characteristics"
"3519",29,"PARCELLE II/LITTORALE","Menage","numeric_water_duration",40.7567567567568,"Water and Sanitation"
"3520",29,"PARCELLE II/LITTORALE","Menage","numeric_mosq_net_number",2,"Possession and Use of Mosquito Nets"
"3521",29,"PARCELLE II/LITTORALE","Menage","numeric_food_months",2.72972972972973,"Food Security"
"3522",29,"PARCELLE II/LITTORALE","Menage","bool_house_owns_cellphone",4,"Housing Characteristics"
"3523",29,"PARCELLE II/LITTORALE","Menage","bool_house_owns_show",1,"Housing Characteristics"
"3524",29,"PARCELLE II/LITTORALE","Menage","bool_house_owns_bicycle",0,"Housing Characteristics"
"3525",29,"PARCELLE II/LITTORALE","Menage","bool_house_owns_motorcycle",0,"Housing Characteristics"
"3526",29,"PARCELLE II/LITTORALE","Menage","bool_house_owns_boat",13,"Housing Characteristics"
"3527",29,"PARCELLE II/LITTORALE","Menage","bool_house_owns_net",19,"Housing Characteristics"
"3528",29,"PARCELLE II/LITTORALE","Menage","bool_house_owns_animal",0,"Housing Characteristics"
"3529",29,"PARCELLE II/LITTORALE","Menage","bool_house_owns_truck",0,"Housing Characteristics"
"3530",29,"PARCELLE II/LITTORALE","Menage","bool_house_owns_motorboat",0,"Housing Characteristics"
"3531",29,"PARCELLE II/LITTORALE","Menage","bool_house_owns_plow",0,"Housing Characteristics"
"3532",29,"PARCELLE II/LITTORALE","Menage","bool_house_owns_sewingmachine",0,"Housing Characteristics"
"3533",29,"PARCELLE II/LITTORALE","Menage","bool_house_owns_tractor",0,"Housing Characteristics"
"3534",29,"PARCELLE II/LITTORALE","Menage","bool_house_has_electricity",1,"Housing Characteristics"
"3535",29,"PARCELLE II/LITTORALE","Menage","bool_house_owns_land",37,"Housing Characteristics"
"3536",29,"PARCELLE II/LITTORALE","Menage","bool_house_grows_irrigated_rice",34,"Housing Characteristics"
"3537",29,"PARCELLE II/LITTORALE","Menage","bool_house_grows_rainfed_rice",6,"Housing Characteristics"
"3538",29,"PARCELLE II/LITTORALE","Menage","bool_house_grows_cassava_rice",37,"Housing Characteristics"
"3539",29,"PARCELLE II/LITTORALE","Menage","bool_house_grows_potato_rice",18,"Housing Characteristics"
"3540",29,"PARCELLE II/LITTORALE","Menage","bool_house_grows_cashcrop",26,"Housing Characteristics"
"3541",29,"PARCELLE II/LITTORALE","Menage","bool_house_grows_other",22,"Housing Characteristics"
"3542",29,"PARCELLE II/LITTORALE","Menage","bool_house_grows_traditional_rice",0,"Housing Characteristics"
"3543",29,"PARCELLE II/LITTORALE","Menage","bool_house_grows_traditional_irrigated",0,"Housing Characteristics"
"3544",29,"PARCELLE II/LITTORALE","Menage","bool_house_grows_traditional_rainbed",0,"Housing Characteristics"
"3545",29,"PARCELLE II/LITTORALE","Menage","bool_house_slash",16,"Housing Characteristics"
"3546",29,"PARCELLE II/LITTORALE","Menage","bool_house_owns_shoes",22,"Housing Characteristics"
"3547",29,"PARCELLE II/LITTORALE","Menage","bool_house_owns_landline",0,"Housing Characteristics"
"3548",29,"PARCELLE II/LITTORALE","Menage","bool_house_owns_radio",6,"Housing Characteristics"
"3549",29,"PARCELLE II/LITTORALE","Menage","bool_house_owns_table",3,"Housing Characteristics"
"3550",29,"PARCELLE II/LITTORALE","Menage","bool_house_owns_chair",1,"Housing Characteristics"
"3551",29,"PARCELLE II/LITTORALE","Menage","bool_house_owns_reads",10,"Housing Characteristics"
"3552",29,"PARCELLE II/LITTORALE","Menage","bool_house_owns_sofa",0,"Housing Characteristics"
"3553",29,"PARCELLE II/LITTORALE","Menage","bool_house_owns_tv",0,"Housing Characteristics"
"3554",29,"PARCELLE II/LITTORALE","Menage","bool_house_owns_cdplayer",0,"Housing Characteristics"
"3555",29,"PARCELLE II/LITTORALE","Menage","bool_house_owns_tablet",0,"Housing Characteristics"
"3556",29,"PARCELLE II/LITTORALE","Menage","bool_house_has_internet",0,"Housing Characteristics"
"3557",29,"PARCELLE II/LITTORALE","Menage","bool_house_has_bankaccount",0,"Housing Characteristics"
"3558",29,"PARCELLE II/LITTORALE","Menage","bool_water_safe",9,"Water and Sanitation"
"3559",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_water_boil",0,"Water and Sanitation"
"3560",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_water_bleach",0,"Water and Sanitation"
"3561",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_water_cloth",0,"Water and Sanitation"
"3562",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_water_filter",0,"Water and Sanitation"
"3563",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_water_solar",0,"Water and Sanitation"
"3564",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_water_disinfection",0,"Water and Sanitation"
"3565",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_water_other",0,"Water and Sanitation"
"3566",29,"PARCELLE II/LITTORALE","Menage","bool_mosq_net",33,"Possession and Use of Mosquito Nets"
"3567",29,"PARCELLE II/LITTORALE","Menage","bool_mosq_net_reason_scared",34,"Possession and Use of Mosquito Nets"
"3568",29,"PARCELLE II/LITTORALE","Menage","bool_mosq_net_reason_fish",6,"Possession and Use of Mosquito Nets"
"3569",29,"PARCELLE II/LITTORALE","Menage","bool_mosq_net_reason_poultry",8,"Possession and Use of Mosquito Nets"
"3570",29,"PARCELLE II/LITTORALE","Menage","bool_mosq_net_reason_other",1,"Possession and Use of Mosquito Nets"
"3571",29,"PARCELLE II/LITTORALE","Menage","bool_avoid_mosq_ways",0,"Possession and Use of Mosquito Nets"
"3572",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_mosq_otherway_spray",0,"Possession and Use of Mosquito Nets"
"3573",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_mosq_otherway_puddles",0,"Possession and Use of Mosquito Nets"
"3574",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_mosq_otherway_bushes",0,"Possession and Use of Mosquito Nets"
"3575",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_mosq_otherway_repell",0,"Possession and Use of Mosquito Nets"
"3576",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_mosq_otherway_other",0,"Possession and Use of Mosquito Nets"
"3577",29,"PARCELLE II/LITTORALE","Menage","bool_health_diarrhea",16,"Health Care and Treatment"
"3578",29,"PARCELLE II/LITTORALE","Menage","bool_health_fever",16,"Health Care and Treatment"
"3579",29,"PARCELLE II/LITTORALE","Menage","bool_health_cough",13,"Health Care and Treatment"
"3580",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_health_hospital",0,"Health Care and Treatment"
"3581",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_health_center",0,"Health Care and Treatment"
"3582",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_health_post",0,"Health Care and Treatment"
"3583",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_health_comm",0,"Health Care and Treatment"
"3584",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_health_clinic",0,"Health Care and Treatment"
"3585",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_health_public_other",0,"Health Care and Treatment"
"3586",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_health_private_clinic",0,"Health Care and Treatment"
"3587",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_health_private_dr",0,"Health Care and Treatment"
"3588",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_health_pharmacy",0,"Health Care and Treatment"
"3589",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_health_officer",0,"Health Care and Treatment"
"3590",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_health_mobile",0,"Health Care and Treatment"
"3591",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_health_private_other",0,"Health Care and Treatment"
"3592",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_health_family",0,"Health Care and Treatment"
"3593",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_health_shop",0,"Health Care and Treatment"
"3594",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_health_traditional",0,"Health Care and Treatment"
"3595",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_health_other",0,"Health Care and Treatment"
"3596",29,"PARCELLE II/LITTORALE","Menage","bool_health_treat",25,"Health Care and Treatment"
"3597",29,"PARCELLE II/LITTORALE","Menage","bool_health_cost_transport",15,"Health Care and Treatment"
"3598",29,"PARCELLE II/LITTORALE","Menage","bool_health_cost_medicine",22,"Health Care and Treatment"
"3599",29,"PARCELLE II/LITTORALE","Menage","bool_health_cost_service",21,"Health Care and Treatment"
"3600",29,"PARCELLE II/LITTORALE","Menage","bool_health_cost_afford",11,"Health Care and Treatment"
"3601",29,"PARCELLE II/LITTORALE","Menage","bool_health_cost_main_transport",6,"Health Care and Treatment"
"3602",29,"PARCELLE II/LITTORALE","Menage","bool_health_cost_main_medicine",11,"Health Care and Treatment"
"3603",29,"PARCELLE II/LITTORALE","Menage","bool_health_cost_main_service",10,"Health Care and Treatment"
"3604",29,"PARCELLE II/LITTORALE","Menage","bool_health_cost_main_other",0,"Health Care and Treatment"
"3605",29,"PARCELLE II/LITTORALE","Menage","bool_food_supply",22,"Food Security"
"3606",29,"PARCELLE II/LITTORALE","Menage","bool_food_runout",11,"Food Security"
"3607",29,"PARCELLE II/LITTORALE","Menage","bool_food_hungry",10,"Food Security"
"3608",29,"PARCELLE II/LITTORALE","Menage","bool_food_skipmeals",7,"Food Security"
"3609",29,"PARCELLE II/LITTORALE","Menage","bool_food_norice",20,"Food Security"
"3610",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_food_january",0,"Food Security"
"3611",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_food_february",0,"Food Security"
"3612",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_food_march",0,"Food Security"
"3613",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_food_april",0,"Food Security"
"3614",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_food_may",0,"Food Security"
"3615",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_food_june",0,"Food Security"
"3616",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_food_july",0,"Food Security"
"3617",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_food_august",0,"Food Security"
"3618",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_food_september",0,"Food Security"
"3619",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_food_october",0,"Food Security"
"3620",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_food_november",0,"Food Security"
"3621",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_food_december",0,"Food Security"
"3622",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_food_dontknow",0,"Food Security"
"3623",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_food_notconcerned",0,"Food Security"
"3624",29,"PARCELLE II/LITTORALE","Menage","bool_food_eatpotatos",13,"Food Security"
"3625",29,"PARCELLE II/LITTORALE","Menage","bool_food_eatvia",15,"Food Security"
"3626",29,"PARCELLE II/LITTORALE","Menage","bool_food_eatother",26,"Food Security"
"3627",29,"PARCELLE II/LITTORALE","Menage","bool_food_soldassets",10,"Food Security"
"3628",29,"PARCELLE II/LITTORALE","Menage","bool_food_sold_specify",0,"Food Security"
"3629",29,"PARCELLE II/LITTORALE","Menage","bool_food_care_or_eat",7,"Food Security"
"3630",29,"PARCELLE II/LITTORALE","Menage","alt_bool_food_care_or_eat_choice",7,"Food Security"
"3631",29,"PARCELLE II/LITTORALE","Menage","bool_forest_entered",36,"Forest Use"
"3632",29,"PARCELLE II/LITTORALE","Menage","bool_forest_coastalplottwo",35,"Forest Use"
"3633",29,"PARCELLE II/LITTORALE","Menage","bool_forest_plotone",8,"Forest Use"
"3634",29,"PARCELLE II/LITTORALE","Menage","bool_forest_classified",6,"Forest Use"
"3635",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_forest_reason_rice",0,"Forest Use"
"3636",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_forest_reason_mahampy",0,"Forest Use"
"3637",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_forest_reason_travel",0,"Forest Use"
"3638",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_forest_reason_hunting",0,"Forest Use"
"3639",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_forest_reason_cuttree",0,"Forest Use"
"3640",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_forest_reason_collecttree",0,"Forest Use"
"3641",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_forest_reason_fruitgathering",0,"Forest Use"
"3642",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_forest_reason_catchbird",0,"Forest Use"
"3643",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_forest_reason_harvestdonkey",0,"Forest Use"
"3644",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_forest_reason_digtavolo",0,"Forest Use"
"3645",29,"PARCELLE II/LITTORALE","Menage","alpha_bool_forest_reason_other",0,"Forest Use"
"3646",29,"PARCELLE II/LITTORALE","Menage","bool_forest_reason_other_rice",0,"Forest Use"
"3647",29,"PARCELLE II/LITTORALE","Menage","bool_forest_reason_other_mahampy",6,"Forest Use"
"3648",29,"PARCELLE II/LITTORALE","Menage","bool_forest_reason_other_travel",0,"Forest Use"
"3649",29,"PARCELLE II/LITTORALE","Menage","bool_forest_reason_other_hunting",3,"Forest Use"
"3650",29,"PARCELLE II/LITTORALE","Menage","bool_forest_reason_other_cuttree",0,"Forest Use"
"3651",29,"PARCELLE II/LITTORALE","Menage","bool_forest_reason_other_collecttree",7,"Forest Use"
"3652",29,"PARCELLE II/LITTORALE","Menage","bool_forest_reason_other_fruitgathering",0,"Forest Use"
"3653",29,"PARCELLE II/LITTORALE","Menage","bool_forest_reason_other_catchbird",0,"Forest Use"
"3654",29,"PARCELLE II/LITTORALE","Menage","bool_forest_reason_other_harvestdonkey",1,"Forest Use"
"3655",29,"PARCELLE II/LITTORALE","Menage","bool_forest_reason_other_digtavolo",1,"Forest Use"
"3656",29,"PARCELLE II/LITTORALE","Menage","bool_forest_reason_other_other",0,"Forest Use"
"3657",29,"PARCELLE II/LITTORALE","Menage","bool_forest_notentered_noneed",1,"Forest Use"
"3658",29,"PARCELLE II/LITTORALE","Menage","bool_forest_notentered_notauthorized",0,"Forest Use"
"3659",29,"PARCELLE II/LITTORALE","Menage","bool_forest_notentered_fear",1,"Forest Use"
